Code INSEE,Code Postal,Nuance_interco,annee,dep_x,dep_y,dept,election,president_nom,president_prenom,tour,Nom,prenom,Nuance,voix_pct_
01345,01500,NC,2014,01,01,01,2014_muni,guyader,Jean-Louis,t1,COLLIGNON,Pascal,LDVD,67.59956942949408
01345,01500,NC,2014,01,01,01,2014_muni,guyader,Jean-Louis,t1,GARCIA,Roland,LDIV,32.400430570505925
01347,01600,LDVD,2014,01,01,01,2014_muni,grison,Bernard,t1,VALLOS,Frédéric,LDIV,50.701186623516726
01347,01600,LDVD,2014,01,01,01,2014_muni,grison,Bernard,t1,DUHAUT,Marie-Claire,LDVG,49.29881337648328
01348,01140,LDVD,2014,01,01,01,2014_muni,deschizeaux,Jean Claude,t1,LUGA GIRAUD,Muriel,LDVG,100.0
01348,01140,LDVD,2014,01,01,01,2014_muni,deschizeaux,Jean Claude,t1,,,,
01350,01370,LUG,2014,01,01,01,2014_muni,debat,JEAN FRANCOIS,t1,CHAPUIS,Alain,LDVD,64.53697056712132
01350,01370,LUG,2014,01,01,01,2014_muni,debat,JEAN FRANCOIS,t1,PERRON,Denis,LDVG,35.46302943287868
01351,01140,LDVD,2014,01,01,01,2014_muni,deschizeaux,Jean Claude,t1,VARVIER,Serge,LDVD,100.0
01351,01140,LDVD,2014,01,01,01,2014_muni,deschizeaux,Jean Claude,t1,,,,
01353,01600,LDVD,2014,01,01,01,2014_muni,grison,Bernard,t1,SANLAVILLE,Anny,LDVD,67.88321167883211
01353,01600,LDVD,2014,01,01,01,2014_muni,grison,Bernard,t1,DELAGNEAU,Daniel,LDIV,32.11678832116788
01354,01630,LDVD,2014,01,01,01,2014_muni,bouvier,Christophe,t1,BERTRAND,Hubert,LDVG,51.50044130626655
01354,01630,LDVD,2014,01,01,01,2014_muni,bouvier,Christophe,t1,CHENU-DURAFOUR,Michèle,LUDI,48.499558693733455
01360,01630,LDVD,2014,01,01,01,2014_muni,bouvier,Christophe,t1,BRULHART,Michel,LDVD,72.21297836938436
01360,01630,LDVD,2014,01,01,01,2014_muni,bouvier,Christophe,t1,DESBORDES,Frédéric,LDIV,27.787021630615637
01361,01800,NC,2014,01,01,01,2014_muni,guyader,Jean-Louis,t1,HERMAN,Jean-Pierre,LDVD,56.8988173455979
01361,01800,NC,2014,01,01,01,2014_muni,guyader,Jean-Louis,t1,TRIGNAC,Jean-Paul,LDIV,43.1011826544021
01363,01640,LDVG,2014,01,01,01,2014_muni,dupuis,Thierry,t1,BATAILLY,Christian,LDVD,54.649827784156145
01363,01640,LDVG,2014,01,01,01,2014_muni,dupuis,Thierry,t1,ORSET,Jean-Luc,LUMP,45.35017221584386
01365,01290,UG,2014,01,01,01,2014_muni,greffet,CHRISTOPHE,t1,GREZAUD,Edmond-Marcel,LDIV,100.0
01365,01290,UG,2014,01,01,01,2014_muni,greffet,CHRISTOPHE,t1,,,,
01370,01750,LUD,2014,01,71,71,2014_muni,courtois,Jean-Patrick,t1,PAGNEUX,Jean-Pierre,LDVD,100.0
01370,01750,LUD,2014,01,71,71,2014_muni,courtois,Jean-Patrick,t1,,,,
01371,01390,LDVD,2014,01,01,01,2014_muni,girer,MICHEL,t2,Dominique,PETRONE,LDIV,24.11467116357504
01371,01390,LDVD,2014,01,01,01,2014_muni,girer,MICHEL,t2,PETRONE,Dominique,LDIV,24.11467116357504
01373,01430,LDVD,2014,01,01,01,2014_muni,deguerry,Jean,t1,TURC,Dominique,LDVD,100.0
01373,01430,LDVD,2014,01,01,01,2014_muni,deguerry,Jean,t1,,,,
01374,01160,LUG,2014,01,01,01,2014_muni,debat,JEAN FRANCOIS,t1,PAUCOD,Laurent,LDVD,100.0
01374,01160,LUG,2014,01,01,01,2014_muni,debat,JEAN FRANCOIS,t1,,,,
01376,01700,LDVG,2014,01,01,01,2014_muni,protiere,Pascal,t1,GOUBET,Pierre,LDVG,65.84481508339375
01376,01700,LDVG,2014,01,01,01,2014_muni,protiere,Pascal,t1,BECAVIN,Michel,LDVD,34.15518491660624
01378,01800,NC,2014,01,01,01,2014_muni,guyader,Jean-Louis,t1,VENET,Fabrice,LDVG,58.911325724319575
01378,01800,NC,2014,01,01,01,2014_muni,guyader,Jean-Louis,t1,OLLIER,Vanessa,LDVD,41.08867427568042
01383,01240,LDVD,2014,01,01,01,2014_muni,girer,MICHEL,t1,BERNIGAUD,Roland,LDVD,52.61538461538462
01383,01240,LDVD,2014,01,01,01,2014_muni,girer,MICHEL,t1,LIMANDAS,Gilbert,LDVD,47.38461538461539
01384,01230,NC,2014,01,01,01,2014_muni,guyader,Jean-Louis,t1,BOUCHON,Gilbert,LDVG,67.7536231884058
01384,01230,NC,2014,01,01,01,2014_muni,guyader,Jean-Louis,t1,VERNAY-VIGNON,Antoine,LDVD,32.2463768115942
01386,01150,NC,2014,01,01,01,2014_muni,guyader,Jean-Louis,t1,MILLET,Patrick,LDVD,100.0
01386,01150,NC,2014,01,01,01,2014_muni,guyader,Jean-Louis,t1,,,,
01388,01560,LUG,2014,01,01,01,2014_muni,debat,JEAN FRANCOIS,t1,BRUNET,Michel,LUMP,67.48971193415639
01388,01560,LUG,2014,01,01,01,2014_muni,debat,JEAN FRANCOIS,t1,PEISSON,Gilles,LDVG,32.510288065843625
01389,01990,LDVD,2014,01,01,01,2014_muni,girer,MICHEL,t1,LANIER,Marcel,LDIV,52.66497461928934
01389,01990,LDVD,2014,01,01,01,2014_muni,girer,MICHEL,t1,CORNUAULT,Madeleine,LDVD,35.91370558375635
01396,01150,NC,2014,01,01,01,2014_muni,guyader,Jean-Louis,t1,MONTEGRE,Martial,LDVD,100.0
01396,01150,NC,2014,01,01,01,2014_muni,guyader,Jean-Louis,t1,,,,
01397,01220,LDVD,2014,01,01,01,2014_muni,bouvier,Christophe,t1,HENNIQUAU,Isabelle,LDIV,53.97260273972603
01397,01220,LDVD,2014,01,01,01,2014_muni,bouvier,Christophe,t1,TOULLIEUX,Jacques,LDVD,46.02739726027397
01398,01480,LDVD,2014,01,01,01,2014_muni,grison,Bernard,t1,SIMMINI,Richard,LDVD,100.0
01398,01480,LDVD,2014,01,01,01,2014_muni,grison,Bernard,t1,,,,
01399,01170,LDVD,2014,01,01,01,2014_muni,bouvier,Christophe,t1,FOUILLOUX,Jean-Pierre,LDVD,61.95462478184991
01399,01170,LDVD,2014,01,01,01,2014_muni,bouvier,Christophe,t1,MOSER,André,LDVG,38.045375218150085
01401,01630,LDVD,2014,01,01,01,2014_muni,bouvier,Christophe,t1,LINGLIN,Denis,LDVG,59.069020866773684
01401,01630,LDVD,2014,01,01,01,2014_muni,bouvier,Christophe,t1,LABBADI,Philippe,LDVD,40.93097913322632
01403,01470,NC,2014,01,01,01,2014_muni,guyader,Jean-Louis,t1,BÉGUET,Daniel,LDVG,100.0
01403,01470,NC,2014,01,01,01,2014_muni,guyader,Jean-Louis,t1,,,,
01405,01960,LUG,2014,01,01,01,2014_muni,debat,JEAN FRANCOIS,t1,GAVILLON,Gérard,LDVD,100.0
01405,01960,LUG,2014,01,01,01,2014_muni,debat,JEAN FRANCOIS,t1,,,,
01416,01230,NC,2014,01,01,01,2014_muni,guyader,Jean-Louis,t1,PERROT,Marc,LDVG,54.40528634361234
01416,01230,NC,2014,01,01,01,2014_muni,guyader,Jean-Louis,t1,PAYET,Jean-Bruno,LDIV,45.59471365638766
01418,01120,LDVG,2014,01,01,01,2014_muni,protiere,Pascal,t1,LOUSTALET,Bruno,LDIV,54.81481481481482
01418,01120,LDVG,2014,01,01,01,2014_muni,protiere,Pascal,t1,MANIE,Serge,LDIV,45.18518518518518
01419,01710,LDVD,2014,01,01,01,2014_muni,bouvier,Christophe,t1,BENIER,Muriel,LDVD,52.576687116564415
01419,01710,LDVD,2014,01,01,01,2014_muni,bouvier,Christophe,t1,COTIER,Béatrice,LDVD,47.42331288343558
01420,01140,LDVD,2014,01,01,01,2014_muni,deschizeaux,Jean Claude,t1,VOISIN,Maurice,LDVD,100.0
01420,01140,LDVD,2014,01,01,01,2014_muni,deschizeaux,Jean Claude,t1,,,,
01422,01250,LUG,2014,01,01,01,2014_muni,debat,JEAN FRANCOIS,t1,FENET,Roger,LDVG,61.29985228951256
01422,01250,LUG,2014,01,01,01,2014_muni,debat,JEAN FRANCOIS,t1,GROSBON,Pascal,LDIV,38.70014771048744
01424,01390,LDVG,2014,01,01,01,2014_muni,protiere,Pascal,t1,MERCANTI,Henri,LDVD,100.0
01424,01390,LDVG,2014,01,01,01,2014_muni,protiere,Pascal,t1,,,,
01426,01370,LUG,2014,01,01,01,2014_muni,debat,JEAN FRANCOIS,t1,WIEL,Monique,LDVG,55.80969807868252
01426,01370,LUG,2014,01,01,01,2014_muni,debat,JEAN FRANCOIS,t1,ROBIN,Philippe,LDVG,44.19030192131748
01427,01600,LDVD,2014,01,01,01,2014_muni,grison,Bernard,t1,PECHOUX,Marc,LDVD,55.80554439533949
01427,01600,LDVD,2014,01,01,01,2014_muni,grison,Bernard,t1,RAYMOND,Michel,LDVG,44.194455604660504
01431,01150,NC,2014,01,01,01,2014_muni,guyader,Jean-Louis,t1,COLSON,Bruno,LDIV,85.80968280467445
01431,01150,NC,2014,01,01,01,2014_muni,guyader,Jean-Louis,t1,SCARFO,Vincent,LDVD,14.190317195325541
01435,01210,LDVD,2014,01,01,01,2014_muni,bouvier,Christophe,t1,DUBOUT,Jacques,LDVD,52.715654952076676
01435,01210,LDVD,2014,01,01,01,2014_muni,bouvier,Christophe,t1,JUILLARD,Brigitte,LDIV,47.284345047923324
01443,01330,LDVD,2014,01,01,01,2014_muni,girer,MICHEL,t1,LARRIEU,Pierre,LDVD,59.278088459583124
01443,01330,LDVD,2014,01,01,01,2014_muni,girer,MICHEL,t1,HUMBERT,Gabriel,LDVG,40.721911540416876
01444,01150,NC,2014,01,01,01,2014_muni,guyader,Jean-Louis,t1,LONGATTE,Marc,LDIV,100.0
01444,01150,NC,2014,01,01,01,2014_muni,guyader,Jean-Louis,t1,,,,
01446,01480,LDVD,2014,01,01,01,2014_muni,grison,Bernard,t1,MOUSSY,Raymond,LDVD,50.9009009009009
01446,01480,LDVD,2014,01,01,01,2014_muni,grison,Bernard,t1,JACQUET,Marc,LDIV,49.0990990990991
01447,01250,LUG,2014,01,01,01,2014_muni,debat,JEAN FRANCOIS,t1,BALLAND,Gérard,LUMP,100.0
01447,01250,LUG,2014,01,01,01,2014_muni,debat,JEAN FRANCOIS,t1,,,,
01450,01800,NC,2014,01,01,01,2014_muni,guyader,Jean-Louis,t1,BEAUFORT,Eric,LDVD,100.0
01450,01800,NC,2014,01,01,01,2014_muni,guyader,Jean-Louis,t1,,,,
01451,01440,LUG,2014,01,01,01,2014_muni,debat,JEAN FRANCOIS,t1,PERRET,Bernard,LDVD,75.57200538358008
01451,01440,LUG,2014,01,01,01,2014_muni,debat,JEAN FRANCOIS,t1,MERCIER,Catherine,LDVG,24.42799461641992
01452,01510,LREM,2014,01,01,01,2014_muni,vuillerod,RENE,t1,GERIN,Georges,LDVD,100.0
01452,01510,LREM,2014,01,01,01,2014_muni,vuillerod,RENE,t1,,,,
01457,01540,UG,2014,01,01,01,2014_muni,greffet,CHRISTOPHE,t1,CHAIZE,Patrick,LUMP,100.0
01457,01540,UG,2014,01,01,01,2014_muni,greffet,CHRISTOPHE,t1,,,,
02011,02290,NC,2014,02,02,02,2014_muni,de montesquiou,Alexandre,t1,PERUT,Christian,LDVD,52.347826086956516
02011,02290,NC,2014,02,02,02,2014_muni,de montesquiou,Alexandre,t1,STOLARIC,Jean-Claude,LUG,47.65217391304348
02018,02320,NC,2014,02,02,02,2014_muni,morlet,Vincent,t1,CENTONZE SANDRAS,Ambroise,LDIV,55.602536997885835
02018,02320,NC,2014,02,02,02,2014_muni,morlet,Vincent,t1,LANGLET,Fabrice,LDVG,44.397463002114165
02028,02840,LUD,2014,02,02,02,2014_muni,delhaye,Eric,t1,BRUN,Yves,LDVG,68.52986217457887
02028,02840,LUD,2014,02,02,02,2014_muni,delhaye,Eric,t1,CAMUS,Maryse,LDVG,31.470137825421133
02037,02000,LUD,2014,02,02,02,2014_muni,delhaye,Eric,t1,DUMAY,Denis,LDIV,52.76315789473684
02037,02000,LUD,2014,02,02,02,2014_muni,delhaye,Eric,t1,BERTAUX,Olivier,LDIV,47.23684210526316
02057,02110,NC,2014,02,02,02,2014_muni,leclere,Marcel,t1,LIMPENS,Eric,LDVD,52.03488372093024
02057,02110,NC,2014,02,02,02,2014_muni,leclere,Marcel,t1,LAYGNEZ,Béatrice,LDVD,47.96511627906977
02059,02800,LUG,2014,02,02,02,2014_muni,bronchain,Bernard,t1,JORÉ,Nadine,LDIV,63.66145354185833
02059,02800,LUG,2014,02,02,02,2014_muni,bronchain,Bernard,t1,LENER,Jacques,LDIV,36.33854645814167
02064,02200,,2014,02,02,02,2014_muni,carre,Jean-Marie,t1,MONTARON,Philippe,LDVG,64.73429951690821
02064,02200,,2014,02,02,02,2014_muni,carre,Jean-Marie,t1,MAGNIER,Gérard,LDIV,24.214975845410628
02086,02300,LUG,2014,02,02,02,2014_muni,bronchain,Bernard,t1,LAVANDIER,Christiane,LDIV,53.102189781021906
02086,02300,LUG,2014,02,02,02,2014_muni,bronchain,Bernard,t1,SAGNIER,Jean-Claude,LDIV,46.8978102189781
02089,02200,,2014,02,02,02,2014_muni,carre,Jean-Marie,t1,GIRAUDET,Lydie,LDIV,100.0
02089,02200,,2014,02,02,02,2014_muni,carre,Jean-Marie,t1,,,,
02093,02300,NC,2014,02,02,02,2014_muni,morlet,Vincent,t1,LAPLACE,Patrick,LDVG,100.0
02093,02300,NC,2014,02,02,02,2014_muni,morlet,Vincent,t1,,,,
02095,02110,NC,2014,02,02,02,2014_muni,leclere,Marcel,t1,BRICOUT,Jean-Louis,LDVG,63.66666666666667
02095,02110,NC,2014,02,02,02,2014_muni,leclere,Marcel,t1,ROY-DRANCOURT,Sylvie,LDVG,21.571428571428573
02103,02450,,2014,02,02,02,2014_muni,veron,Paul,t1,THOMAS,Thierry,LSOC,100.0
02103,02450,,2014,02,02,02,2014_muni,veron,Paul,t1,,,,
02110,02220,NC,2014,02,02,02,2014_muni,chabrol,Jean,t1,RAMPELBERG,François,LDIV,62.02404809619239
02110,02220,NC,2014,02,02,02,2014_muni,chabrol,Jean,t1,LEMAIRE,Noëlle,LDIV,24.549098196392784
02114,02400,NC,2014,02,02,02,2014_muni,hay,Etienne,t1,FUSELIER,Michèle,LDVG,100.0
02114,02400,NC,2014,02,02,02,2014_muni,hay,Etienne,t1,,,,
02128,02860,LUD,2014,02,02,02,2014_muni,delhaye,Eric,t1,DOREL,Gérard,LDVG,100.0
02128,02860,LUD,2014,02,02,02,2014_muni,delhaye,Eric,t1,,,,
02131,02880,NC,2014,02,02,02,2014_muni,chabrol,Jean,t1,ROUTIER,Thierry,LUDI,100.0
02131,02880,NC,2014,02,02,02,2014_muni,chabrol,Jean,t1,,,,
02135,02620,,2014,02,02,02,2014_muni,veron,Paul,t1,WATTIER,Marie-Anne,LDVD,56.896551724137936
02135,02620,,2014,02,02,02,2014_muni,veron,Paul,t1,HERSOY,Hugues,LDVD,43.103448275862064
02141,02260,,2014,02,02,02,2014_muni,veron,Paul,t1,MERESSE,Guy,LDVD,52.00892857142857
02141,02260,,2014,02,02,02,2014_muni,veron,Paul,t1,BRIDE,Michel,LUDI,47.99107142857143
02163,02310,LDVG,2014,02,02,02,2014_muni,fourre,Georges,t1,LANGRENE,Claude,LDVG,50.70688030160226
02163,02310,LDVG,2014,02,02,02,2014_muni,fourre,Georges,t1,BESSE,Jean-Pierre,LDVD,49.29311969839774
02165,02800,LUG,2014,02,02,02,2014_muni,bronchain,Bernard,t1,COCU,Bruno,LDVD,100.0
02165,02800,LUG,2014,02,02,02,2014_muni,bronchain,Bernard,t1,,,,
02168,02400,NC,2014,02,02,02,2014_muni,hay,Etienne,t1,KRABAL,Jacques,LDVG,62.06040546131568
02168,02400,NC,2014,02,02,02,2014_muni,hay,Etienne,t1,MOLARD,Paul Philippe,LFN,15.65990897807199
02173,02300,LUG,2014,02,02,02,2014_muni,bronchain,Bernard,t2,LALONDE,Marcel,LDVD,27.921432123321733
02173,02300,LUG,2014,02,02,02,2014_muni,bronchain,Bernard,t2,Marcel,LALONDE,LDVD,27.921432123321733
02186,02570,LDVG,2014,02,02,02,2014_muni,fourre,Georges,t1,BEREAUX,Jean-Claude,LDVD,64.4916540212443
02186,02570,LDVG,2014,02,02,02,2014_muni,fourre,Georges,t1,REY,Marc-Hervé,LDVG,35.50834597875569
02187,02400,NC,2014,02,02,02,2014_muni,hay,Etienne,t1,LAJEUNESSE,Roberte,LDVG,100.0
02187,02400,NC,2014,02,02,02,2014_muni,hay,Etienne,t1,,,,
02203,02210,NC,2014,02,02,02,2014_muni,hay,Etienne,t1,MARTINAUD,Frédéric,LDVG,84.50704225352112
02203,02210,NC,2014,02,02,02,2014_muni,hay,Etienne,t1,VENANT,Jean-Luc,LDVG,8.450704225352112
02217,02380,NC,2014,02,02,02,2014_muni,morlet,Vincent,t1,DUMONT,Jean-Claude,LDVG,59.69289827255279
02217,02380,NC,2014,02,02,02,2014_muni,morlet,Vincent,t1,SIMON,Jean-Serge,LDVD,40.30710172744721
02226,02200,,2014,02,02,02,2014_muni,carre,Jean-Marie,t1,VAN MELLO,Yvon,LDIV,61.29707112970711
02226,02200,,2014,02,02,02,2014_muni,carre,Jean-Marie,t1,CHAUVET,Eric,LDVG,38.70292887029289
02231,02270,LDVD,2014,02,02,02,2014_muni,verzelen,Pierre-Jean,t1,RIBEIRO,Carole,LDIV,58.5081585081585
02231,02270,LDVD,2014,02,02,02,2014_muni,verzelen,Pierre-Jean,t1,RICHARD,Gilbert,LDIV,41.49184149184149
02237,02270,LDVD,2014,02,02,02,2014_muni,verzelen,Pierre-Jean,t1,VERZELEN,Pierre-Jean,LDVD,59.42028985507246
02237,02270,LDVD,2014,02,02,02,2014_muni,verzelen,Pierre-Jean,t1,PICON,Alain,LDIV,40.57971014492754
02238,02870,LUD,2014,02,02,02,2014_muni,delhaye,Eric,t1,FERON,Fabrice,LDIV,62.86407766990292
02238,02870,LUD,2014,02,02,02,2014_muni,delhaye,Eric,t1,BOINET,Frédéric,LDIV,37.13592233009709
02239,02650,NC,2014,02,02,02,2014_muni,hay,Etienne,t1,MANGIN,Eric,LDVD,100.0
02239,02650,NC,2014,02,02,02,2014_muni,hay,Etienne,t1,,,,
02243,02880,,2014,02,02,02,2014_muni,carre,Jean-Marie,t1,MOITIE,Daniel,LDIV,51.40961857379768
02243,02880,,2014,02,02,02,2014_muni,carre,Jean-Marie,t1,PITOIS,Bernard,LDVG,35.07462686567165
02245,02880,,2014,02,02,02,2014_muni,carre,Jean-Marie,t1,CORNEILLE,Jean-Pierre,LDVG,51.08834827144686
02245,02880,,2014,02,02,02,2014_muni,carre,Jean-Marie,t1,DELATTE,Marc,LDIV,48.91165172855313
02287,02690,NC,2014,02,02,02,2014_muni,beauvais,Didier,t1,GRZEZICZAK,Philippe,LDVG,69.95708154506438
02287,02690,NC,2014,02,02,02,2014_muni,beauvais,Didier,t1,MICHEL,Jean-Philippe,LDIV,30.042918454935624
02290,02400,NC,2014,02,02,02,2014_muni,hay,Etienne,t1,CLERBOIS,Jean-Paul,LDVG,100.0
02290,02400,NC,2014,02,02,02,2014_muni,hay,Etienne,t1,,,,
02292,02400,NC,2014,02,02,02,2014_muni,hay,Etienne,t1,MAGNIER,Jean-Luc,LDVG,100.0
02292,02400,NC,2014,02,02,02,2014_muni,hay,Etienne,t1,,,,
02296,02590,NC,2014,02,02,02,2014_muni,leclere,Marcel,t1,REMY,Jean-Marie,LDVD,100.0
02296,02590,NC,2014,02,02,02,2014_muni,leclere,Marcel,t1,,,,
02298,02510,LSOC,2014,02,02,02,2014_muni,cochet,Hugues,t1,NOISETTE,Joël,LDVD,100.0
02298,02510,LSOC,2014,02,02,02,2014_muni,cochet,Hugues,t1,,,,
02304,02800,LUG,2014,02,02,02,2014_muni,bronchain,Bernard,t1,DENEUVILLE,Raymond,LDVD,51.285520974289575
02304,02800,LUG,2014,02,02,02,2014_muni,bronchain,Bernard,t1,BRIQUET,Pascal,LDVG,48.714479025710425
02305,02130,NC,2014,02,02,02,2014_muni,hay,Etienne,t1,ROSELEUX,Jean-Paul,LDVD,65.70702794242167
02305,02130,NC,2014,02,02,02,2014_muni,hay,Etienne,t1,GABRIEL,Madeleine,LDIV,34.292972057578325
02307,02460,NC,2014,02,02,02,2014_muni,de montesquiou,Alexandre,t2,Céline,LE FRERE-LETOFFE,LDIV,25.91312931885489
02307,02460,NC,2014,02,02,02,2014_muni,de montesquiou,Alexandre,t2,LE FRERE-LETOFFE,Céline,LDIV,25.91312931885489
02312,02260,,2014,02,02,02,2014_muni,veron,Paul,t1,MEURISSE,Nicole,LUDI,100.0
02312,02260,,2014,02,02,02,2014_muni,veron,Paul,t1,,,,
02315,02520,LUMP,2014,02,02,02,2014_muni,bertrand,Xavier,t1,LANCO,Danielle,LDIV,52.65822784810127
02315,02520,LUMP,2014,02,02,02,2014_muni,bertrand,Xavier,t1,BRUNEL,Gérard,LDVG,47.34177215189874
02318,02670,NC,2014,02,02,02,2014_muni,morlet,Vincent,t1,FORET,Pascal,LDIV,56.74891146589259
02318,02670,NC,2014,02,02,02,2014_muni,morlet,Vincent,t1,CORDIER,Denis,LDVG,43.2510885341074
02334,02230,NC,2014,02,02,02,2014_muni,leclere,Marcel,t2,FLAMANT,Pierre,LDVD,31.20567375886525
02334,02230,NC,2014,02,02,02,2014_muni,leclere,Marcel,t2,Pierre,FLAMANT,LDVD,31.20567375886525
02340,02430,LUMP,2014,02,02,02,2014_muni,bertrand,Xavier,t2,Jean-Marc,WEBER,LDVD,25.426439232409383
02340,02430,LUMP,2014,02,02,02,2014_muni,bertrand,Xavier,t2,WEBER,Jean-Marc,LDVD,25.426439232409383
02359,02680,LUMP,2014,02,02,02,2014_muni,bertrand,Xavier,t1,BERTRAND,Jean-Marc,LDVG,100.0
02359,02680,LUMP,2014,02,02,02,2014_muni,bertrand,Xavier,t1,,,,
02360,02190,NC,2014,02,02,02,2014_muni,lorain,Alain,t1,TIMMERMAN,Philippe,LDVD,100.0
02360,02190,NC,2014,02,02,02,2014_muni,lorain,Alain,t1,,,,
02361,02120,LSOC,2014,02,02,02,2014_muni,cochet,Hugues,t1,COCHET,Hugues,LSOC,100.0
02361,02120,LSOC,2014,02,02,02,2014_muni,cochet,Hugues,t1,,,,
02371,02100,LUMP,2014,02,02,02,2014_muni,bertrand,Xavier,t1,DESTOMBES,Bernard,LDVD,100.0
02371,02100,LUMP,2014,02,02,02,2014_muni,bertrand,Xavier,t1,,,,
02381,02500,LUG,2014,02,02,02,2014_muni,thomas,Jean-Jacques,t1,THOMAS,Jean-Jacques,LUG,57.391056679008834
02381,02500,LUG,2014,02,02,02,2014_muni,thomas,Jean-Jacques,t1,HOPIN,Jean-Jacques,LDVD,42.60894332099117
02382,02760,NC,2014,02,02,02,2014_muni,leclere,Marcel,t1,LEMAIRE,Jean-Marc,LDVD,100.0
02382,02760,NC,2014,02,02,02,2014_muni,leclere,Marcel,t1,,,,
02383,02720,LUMP,2014,02,02,02,2014_muni,bertrand,Xavier,t1,VAN MAELE,Hugues,LDVD,100.0
02383,02720,LUMP,2014,02,02,02,2014_muni,bertrand,Xavier,t1,,,,
02387,02240,NC,2014,02,02,02,2014_muni,beauvais,Didier,t1,DIVE,Julien,LDVD,58.44686648501363
02387,02240,NC,2014,02,02,02,2014_muni,beauvais,Didier,t1,COUTTE,Maurice,LDVG,41.55313351498637
02397,02480,LUMP,2014,02,02,02,2014_muni,bertrand,Xavier,t2,GONDRY,Jean-Marie,LDIV,28.076923076923077
02397,02480,LUMP,2014,02,02,02,2014_muni,bertrand,Xavier,t2,Jean-Marie,GONDRY,LDIV,28.076923076923077
02408,02000,LUD,2014,02,02,02,2014_muni,delhaye,Eric,t1,LEFEVRE,Antoine,LUD,58.803597028541645
02408,02000,LUD,2014,02,02,02,2014_muni,delhaye,Eric,t1,DELAVENNE,Damien,LSOC,25.75263912420175
02430,02350,NC,2014,02,02,02,2014_muni,lorain,Alain,t1,CALMUS,Philippe,LDIV,50.58430717863105
02430,02350,NC,2014,02,02,02,2014_muni,lorain,Alain,t1,MESSIEUX,Lionel,LDVD,49.41569282136895
02468,02250,LDVD,2014,02,02,02,2014_muni,verzelen,Pierre-Jean,t1,SEVRAIN,Jacques,LDVG,100.0
02468,02250,LDVD,2014,02,02,02,2014_muni,verzelen,Pierre-Jean,t1,,,,
02495,02500,LUG,2014,02,02,02,2014_muni,thomas,Jean-Jacques,t1,LARIVE,Joël,LSOC,100.0
02495,02500,LUG,2014,02,02,02,2014_muni,thomas,Jean-Jacques,t1,,,,
02497,02000,LUD,2014,02,02,02,2014_muni,delhaye,Eric,t1,GUYOT,Robert,LUMP,100.0
02497,02000,LUD,2014,02,02,02,2014_muni,delhaye,Eric,t1,,,,
02502,02340,NC,2014,02,02,02,2014_muni,didier,Pierre,t1,LE PROVOST,Guy,LDVG,100.0
02502,02340,NC,2014,02,02,02,2014_muni,didier,Pierre,t1,,,,
02504,02440,LUMP,2014,02,02,02,2014_muni,bertrand,Xavier,t1,RENARD,Roland,LDVG,100.0
02504,02440,LUMP,2014,02,02,02,2014_muni,bertrand,Xavier,t1,,,,
02521,02310,LDVG,2014,02,02,02,2014_muni,fourre,Georges,t1,DEVRON,Olivier,LDVD,100.0
02521,02310,LDVG,2014,02,02,02,2014_muni,fourre,Georges,t1,,,,
02540,02400,NC,2014,02,02,02,2014_muni,hay,Etienne,t1,BRICOTEAU,Gérard,LDVG,100.0
02540,02400,NC,2014,02,02,02,2014_muni,hay,Etienne,t1,,,,
02543,02470,NC,2014,02,02,02,2014_muni,hay,Etienne,t1,RIGAUD,André,LDVD,60.308710033076075
02543,02470,NC,2014,02,02,02,2014_muni,hay,Etienne,t1,HUBERT,Michel,LDVG,39.691289966923925
02554,02400,NC,2014,02,02,02,2014_muni,hay,Etienne,t1,MAHIEUX,Christian,LDVG,100.0
02554,02400,NC,2014,02,02,02,2014_muni,hay,Etienne,t1,,,,
02555,02310,LDVG,2014,02,02,02,2014_muni,fourre,Georges,t1,VAN LANDEGHEM,Jeannine,LDVD,51.125
02555,02310,LDVG,2014,02,02,02,2014_muni,fourre,Georges,t1,HENNEQUIN,Sylviane,LDVG,48.875
02558,02170,,2014,02,02,02,2014_muni,veron,Paul,t1,VERIN,Guy,LDVD,100.0
02558,02170,,2014,02,02,02,2014_muni,veron,Paul,t1,,,,
02566,02300,LUG,2014,02,02,02,2014_muni,bronchain,Bernard,t1,FICHEUX,Eric,LDIV,100.0
02566,02300,LUG,2014,02,02,02,2014_muni,bronchain,Bernard,t1,,,,
02574,02550,LUG,2014,02,02,02,2014_muni,thomas,Jean-Jacques,t1,PINCKERS,Christiane,LUDI,59.697386519944985
02574,02550,LUG,2014,02,02,02,2014_muni,thomas,Jean-Jacques,t1,PLANCOULAINE,Jean-Claude,LDVG,40.30261348005502
02575,02390,NC,2014,02,02,02,2014_muni,beauvais,Didier,t1,MAHU,Gilbert,LDVG,63.5116598079561
02575,02390,NC,2014,02,02,02,2014_muni,beauvais,Didier,t1,DELPIERRE,Marcel,LDVG,36.48834019204389
02593,02200,,2014,02,02,02,2014_muni,carre,Jean-Marie,t1,CAMACHO,Philippe,LDIV,100.0
02593,02200,,2014,02,02,02,2014_muni,carre,Jean-Marie,t1,,,,
02602,02320,NC,2014,02,02,02,2014_muni,morlet,Vincent,t1,VITU,Patrick,LDVG,56.80473372781065
02602,02320,NC,2014,02,02,02,2014_muni,morlet,Vincent,t1,COLVEZ,Martine,LDVD,43.19526627218935
