annee,ident_election_ville,Nuance_muni,voix_pct,Nuance_interco
2014,41249,LDIV,100.0,LDVD
2014,41252,LDIV,71.66666666666667,LDVD
2014,41256,LUDI,100.0,LDVD
2014,41258,LDVD,63.04023845007451,LDIV
2014,41275,LUDI,100.0,LUD
2014,41276,LDIV,64.27406199021208,LSOC
2014,41294,LDVD,50.37147102526003,LUD
2014,41295,LDVG,52.653988078342316,LSOC
2014,41296,LDIV,66.9024045261669,LDVD
2014,42003,LDIV,100.0,LUD
2014,42010,LDIV,100.0,LDIV
2014,42011,LDIV,50.607287449392715,LDIV
2014,42013,LDIV,56.14224137931034,LDIV
2014,42015,LDIV,100.0,LDIV
2014,42019,LDIV,55.203045685279186,LDIV
2014,42020,LDIV,100.0,LDIV
2014,42021,LDIV,100.0,LDIV
2014,42022,LDIV,68.59738784781374,LDIV
2014,42023,LDVG,63.59193646915089,LDVG
2014,42026,LUMP,100.0,LDIV
2014,42029,LSOC,69.35687263556116,LDIV
2014,42032,LDVD,100.0,LUD
2014,42043,LDIV,100.0,LUD
2014,42044,LDVD,67.02080566622399,LUD
2014,42046,LDIV,100.0,LDIV
2014,42048,LDIV,100.0,LDIV
2014,42052,LDIV,64.44444444444444,LDIV
2014,42053,LDVD,100.0,LUD
2014,42056,LDIV,62.69716088328076,LDVD
2014,42059,LDVD,52.084176446782685,LDIV
2014,42062,LDIV,100.0,LDVD
2014,42065,LDIV,61.29458388375165,LDIV
2014,42069,LDIV,100.0,LUD
2014,42071,LDIV,50.38812014849814,LUD
2014,42074,LDIV,100.0,LUD
2014,42075,LDIV,54.46153846153846,LDIV
2014,42081,LDIV,100.0,LDIV
2014,42087,LDIV,100.0,LDIV
2014,42092,LDVD,100.0,LUD
2014,42093,LDVG,55.6910569105691,LUD
2014,42094,LDIV,60.417859187178024,LDIV
2014,42097,LDVD,100.0,LUD
2014,42099,LDVG,62.1978021978022,LUD
2014,42103,LDVD,53.8235294117647,LUD
2014,42110,LDVD,100.0,LUD
2014,42115,LDVD,100.0,LDVG
2014,42120,LDIV,53.88235294117647,LUD
2014,42122,LDIV,100.0,LDIV
2014,42123,LDVD,100.0,LUD
2014,42126,LDIV,100.0,LDIV
2014,42127,LDVG,60.57692307692307,LUD
2014,42129,LDVD,100.0,LDVD
2014,42134,LDIV,100.0,LDIV
2014,42139,LDIV,52.96442687747036,LDVG
2014,42145,LDIV,100.0,LUD
2014,42149,LDIV,59.60526315789474,LDIV
2014,42156,LDIV,100.0,LDIV
2014,42159,LDIV,100.0,LDIV
2014,42162,LDIV,100.0,LUD
2014,42163,LDIV,100.0,LUD
2014,42165,LDIV,100.0,LDIV
2014,42168,LDVD,100.0,LDVD
2014,42169,LDIV,100.0,LDIV
2014,42170,LDIV,100.0,LUD
2014,42175,LDIV,100.0,LDIV
2014,42176,LDIV,100.0,LUD
2014,42177,LDIV,73.80373073803732,LDIV
2014,42180,LDIV,64.1025641025641,LDIV
2014,42181,LDIV,100.0,LDIV
2014,42182,LDIV,100.0,LUD
2014,42183,LFG,56.015693112467304,LUD
2014,42184,LUG,57.371303395399785,LUD
2014,42186,LDVD,54.05471421592575,LUD
2014,42193,LDIV,100.0,LDIV
2014,42197,LDIV,100.0,LDIV
2014,42199,LDIV,53.910614525139664,LUD
2014,42200,LDIV,100.0,LDIV
2014,42204,LDIV,54.95356037151703,LDIV
2014,42206,LDIV,100.0,LUD
2014,42208,LDVD,100.0,LUD
2014,42211,LDIV,51.48514851485149,LDIV
2014,42215,LDIV,100.0,LDIV
2014,42222,LDIV,72.79016141429669,LUD
2014,42223,LDVG,63.876967095851214,LUD
